"restaurant name","country code",city,long,lat,cuisines,booking,online_delivery,delivery,price,rating
"Balluchi's - The Royal Cuisine",1,"New Delhi",77.2518548,28.5399184,"North Indian, Mughlai, Chinese",Yes,No,No,10.400,3
"Bunty Dhaba",1,"New Delhi",77.25204963,28.53972535,"North Indian, Chinese",No,No,No,6.500,3.2
"Gopal's Restaurant & Caterer's",1,"New Delhi",77.24894397,28.54027996,"North Indian, Fast Food",No,No,No,3.900,2.7
"Horn Please",1,"New Delhi",77.2564223,28.5374979,"North Indian, Mughlai, Chinese",Yes,Yes,Yes,13.000,3
"Khatey Raho",1,"New Delhi",77.2488511,28.5401398,"North Indian, Mughlai, Fast Food, South Indian",No,No,No,3.250,3.3
"Kolkata Biryani House",1,"New Delhi",77.24887993,28.54032355,"North Indian, Mughlai, Biryani",No,Yes,No,6.500,3.4
"Kolkata Hot Kathi Roll",1,"New Delhi",77.2485628,28.5401027,"Fast Food",No,No,No,1.950,3.2
"Madly Bangalee",1,"New Delhi",77.2533122,28.5363941,"Mughlai, North Indian, Bengali, Continental",No,No,No,5.200,2.7
"Oh! China",1,"New Delhi",77.24785432,28.54140536,"Chinese, Thai",No,Yes,No,7.800,2.9
"Punjabi Zaika",1,"New Delhi",77.2534878,28.5364501,"Chinese, Mughlai, North Indian",No,Yes,No,6.500,2.9
"Rabi Snacks Corner",1,"New Delhi",77.24898689,28.5401377,"Fast Food",No,No,No,3.900,3.4
"Republic of Chicken",1,"New Delhi",77.2534614,28.5364925,"Raw Meats, Fast Food",No,No,No,5.200,2.7
"Roll n Roast",1,"New Delhi",77.24858187,28.54001105,"North Indian, Chinese",No,No,No,3.250,3.3
"Roller's High",1,"New Delhi",0,0,"North Indian, Mughlai",No,No,No,6.500,3.2
"Royal Chick 'N'",1,"New Delhi",77.2481801,28.5414227,"Mughlai, North Indian, Chinese",No,Yes,No,3.900,3.3
"Royal Kolkata Biryani",1,"New Delhi",77.2487302,28.5404268,"North Indian, Chinese, Biryani",No,No,No,6.500,2.7
"Sameer's Restaurant",1,"New Delhi",77.2533324,28.53629071,"North Indian, Mughlai, Chinese",No,Yes,No,7.800,2.5
"Sanjha Chulha",1,"New Delhi",77.25324858,28.53638025,"North Indian, Mughlai",No,No,No,7.150,2.7
Shepherd's,1,"New Delhi",0,0,"Fast Food",No,No,No,3.250,3.1
"Soya King",1,"New Delhi",77.2532497,28.5364506,"North Indian",No,Yes,No,4.550,2.6
"Tasty Tonight",1,"New Delhi",0,0,"North Indian, Mughlai, Chinese",No,No,No,13.000,3.1
"The Mustard",1,"New Delhi",77.248798,28.540204,Bengali,No,Yes,No,6.500,2.9
"Tibb's Frankie",1,"New Delhi",77.2534364,28.5363915,"Fast Food",No,No,No,3.250,3.2
"Wazwaan Restaurant",1,"New Delhi",77.2417726,28.5426944,"North Indian, Kashmiri",Yes,No,No,15.600,3.2
"Yummi Kolkataa",1,"New Delhi",77.248847,28.5399215,Mithai,No,No,No,1.950,3.2
"Annapurna Sweet House",1,"New Delhi",77.25338604,28.53622797,"Mithai, Street Food",No,No,No,1.950,3.7
Ashirbad,1,"New Delhi",77.2431467,28.5408504,"Fast Food",No,No,No,1.300,3.6
"Chocolatiers - The Chocolate Boutique",1,"New Delhi",77.248454,28.5371718,Desserts,No,Yes,No,1.300,3.8
"Dadu Cutlet Shop",1,"New Delhi",77.25329351,28.53622856,"Fast Food",No,No,No,1.300,3.7
"Dogs & Wiches",1,"New Delhi",77.2530626,28.53681321,"Continental, American, Fast Food",No,Yes,No,7.800,3.9
"Maa Tara",1,"New Delhi",77.2532976,28.5362306,"Bengali, North Indian",No,Yes,No,6.500,3.6
"My Spice Kitchen",1,"New Delhi",77.2487359,28.5403982,"North Indian, Mughlai, Biryani, Bengali",No,Yes,No,8.450,3.5
"The Singing Tree",1,"New Delhi",77.2488222,28.5403609,Beverages,No,No,No,1.300,3.7
"Baba Chicken Ludhiana Wale",1,"New Delhi",77.24996019,28.54047929,"North Indian",No,No,No,5.200,0
"Bengal Snacks",1,"New Delhi",77.24868078,28.54036184,"Fast Food",No,No,No,3.900,0
"Brownies & More",1,"New Delhi",77.2485055,28.5371328,"Bakery, Fast Food",No,No,No,1.300,0
"Cafe Coffee Day",1,"New Delhi",77.2530302,28.5393728,Cafe,No,No,No,5.850,0
"Craving Cure",1,"New Delhi",77.2533385,28.5366561,Chinese,No,No,No,3.900,0
Cuisine,1,"New Delhi",77.2417726,28.5426944,"North Indian, Mughlai, Chinese",Yes,No,No,19.500,0
"Food Nation",1,"New Delhi",0,0,"North Indian, Chinese",No,No,No,5.200,0
"Kamala Fast Food & Chinese",1,"New Delhi",77.25298069,28.5359835,"Fast Food, Chinese",No,No,No,3.900,0
"Lokenath Sweets",1,"New Delhi",77.2484567,28.5371718,Mithai,No,No,No,1.950,0
"Me and My Cake",1,"New Delhi",0,0,"Bakery, Desserts",No,No,No,6.500,0
"Chulha Punjabi Da",1,"New Delhi",77.25327071,28.53634285,"North Indian, Chinese, Fast Food",No,Yes,No,7.800,2.4
"Viva Hyderabad",1,"New Delhi",77.2529294,28.53692899,"Biryani, North Indian",No,Yes,No,7.800,2.3
"Metro Grill",1,"New Delhi",77.1142232,28.7168739,"North Indian, Mughlai, Chinese",Yes,No,No,15.600,3.4
"Cafe Cruise",1,"New Delhi",77.1232509,28.6501775,"Continental, North Indian, Chinese",Yes,Yes,No,16.900,2.8
"Etal The Lounge Bar",1,"New Delhi",77.123654,28.6502181,"North Indian, Italian, Fast Food",Yes,No,No,26.000,3.2
"Game of Legends - Sports Bar, Grill, & Lounge",1,"New Delhi",77.1233229,28.650366,"North Indian, Chinese, Continental, Italian",Yes,No,No,18.850,3.5
Al-raaya,1,"New Delhi",77.220848,28.671114,"Mughlai, North Indian",No,Yes,No,7.800,3.1
"Authentique Bites",1,"New Delhi",77.2253817,28.6764039,"Bakery, Desserts",No,No,No,3.900,3.2
Embassy,1,"New Delhi",77.2252021,28.6766555,"Chinese, North Indian, Mughlai",Yes,Yes,No,15.600,3
"Narang's Bake 'n' Cake",1,"New Delhi",77.222238,28.7027947,"Bakery, Desserts, Fast Food",No,No,No,5.200,3
"New Darvesh",1,"New Delhi",77.2203223,28.6976361,"Chinese, South Indian",No,No,No,1.950,3
1UP,1,"New Delhi",77.2252161,28.6762903,"Cafe, Italian, Continental",Yes,No,No,15.600,3.5
"Gujarati Samaj Santushti",1,"New Delhi",77.2241691,28.6722125,Gujarati,No,No,No,3.900,3.6
"Hind Bakery & Chinese Fast Food",1,"New Delhi",77.2222477,28.7028124,"Fast Food",No,No,No,1.950,0
"Hot Pot",1,"New Delhi",77.2213398,28.7008282,Chinese,No,No,No,1.950,0
"Punjabi Flavour",1,"New Delhi",77.2212499,28.6919529,"North Indian",No,No,No,1.300,0
"Saras Fast Food Feast",1,"New Delhi",77.2224176,28.6726275,"North Indian, South Indian",No,No,No,3.900,0
"Shama Chicken Corner",1,"New Delhi",77.2211471,28.6917878,"Biryani, Mughlai",No,No,No,3.900,0
"The Night Owl",1,"New Delhi",77.2255613,28.6765107,Chinese,No,No,No,5.850,0
"Wimpy Sweets And Confectioners",1,"New Delhi",77.2204415,28.6975181,"Bakery, Mithai",No,No,No,1.950,0
"Boa Village",1,"New Delhi",77.2252919,28.6767537,"Chinese, Japanese, Korean, Asian",Yes,No,No,19.500,4
"Anand Ji Restaurant",1,"New Delhi",77.26811942,28.56171513,"Chinese, North Indian, Street Food",No,No,No,5.200,3.1
"Baskin Robbins",1,"New Delhi",77.2683524,28.5620725,"Ice Cream",No,Yes,No,3.900,3.3
"Bhoj Restaurant",1,"New Delhi",77.26825587,28.56150782,"North Indian, Mughlai",No,No,No,7.800,2.8
"Brijwasi Restaurant",1,"New Delhi",77.268392,28.56159321,"North Indian, Chinese",No,No,No,5.200,2.8
"Cafe Coffee Day - The Lounge",1,"New Delhi",77.2690337,28.562628,Cafe,No,No,No,9.750,3.2
"Cafe Coffee Day",1,"New Delhi",77.26926506,28.5624519,Cafe,No,No,No,5.850,2.9
"Chaat Tadka",1,"New Delhi",77.26820022,28.56128843,"North Indian, Street Food, Mithai",No,No,No,3.900,2.8
"Chawla's Unique Chicken Corner",1,"New Delhi",77.26839837,28.56136028,"North Indian, Mughlai",No,Yes,No,7.800,3.2
"Dawat Khana",1,"New Delhi",77.2688013,28.562384,"North Indian, Mughlai, Chinese",Yes,Yes,No,20.800,2.5
"Eat n Joy",1,"New Delhi",77.2684871,28.5614129,"North Indian, Mughlai",No,No,No,6.500,3.2
"Khan Chicken Biryani",1,"New Delhi",77.26784986,28.56181849,"North Indian",No,No,No,6.500,2.9
"Kolkata Roll",1,"New Delhi",77.2685365,28.56132406,"Fast Food",No,No,No,2.600,2.8
"R. Ahmad Food",1,"New Delhi",77.269169,28.562686,"North Indian",No,No,No,5.850,3
"Sab Ke Khatir",1,"New Delhi",77.268562,28.560994,"North Indian, Mughlai",No,No,No,7.800,3.1
"Bon Bon Pastry Shop",1,"New Delhi",77.26831857,28.56217362,"Bakery, Desserts, Fast Food",No,No,No,1.950,3.5
Moksha,1,"New Delhi",77.26906691,28.56231173,"North Indian",Yes,Yes,No,18.200,3.7
"Pebble Street",1,"New Delhi",77.26893816,28.56253759,"Italian, Tex-Mex, Continental, North Indian",Yes,Yes,No,31.200,3.9
"Kebab Gallery",1,"New Delhi",77.26817206,28.56203051,"North Indian, Lucknowi",No,No,No,5.200,0
Amber,1,"New Delhi",77.2208907,28.6301966,"North Indian, Chinese, Mughlai",Yes,Yes,No,23.400,2.6
"Attitude Kitchen & Bar",1,"New Delhi",77.22035229,28.63004355,"North Indian, Continental, Italian",Yes,No,No,16.900,2.9
"Cafe Coffee Day",1,"New Delhi",77.2198128,28.6329609,Cafe,No,Yes,No,5.850,3.4
"Castle 9",1,"New Delhi",77.2194984,28.6348572,"Finger Food, Continental, North Indian, Chinese",Yes,No,No,17.550,3.1
"Costa Coffee",1,"New Delhi",77.2321919,28.62925605,Cafe,No,No,No,7.800,3.4
"Delhi Darbar Dhaba",1,"New Delhi",77.2298312,28.6305968,"North Indian, Chinese",No,Yes,No,5.200,3.2
"Garam Dharam",1,"New Delhi",77.2226871,28.6317119,"North Indian",No,Yes,No,16.900,3.4
"Gola Sizzlers",1,"New Delhi",77.2198577,28.6352499,"Chinese, North Indian, Mughlai, Continental",No,Yes,No,20.800,3
"Indian Coffee House",1,"New Delhi",77.2160401,28.6305402,"Fast Food",No,No,No,2.600,3.3
"My Bar Lounge & Restaurant",1,"New Delhi",77.2165791,28.6323836,"North Indian, Chinese, Italian, Continental",No,No,No,13.000,2.7
"My Bar Square",1,"New Delhi",77.2213398,28.6328378,"North Indian, Chinese, Italian, Continental",No,No,No,13.000,2.5
"Sagar Ratna",1,"New Delhi",77.220409,28.6356827,"South Indian, North Indian, Chinese",No,Yes,No,7.800,3.4
"The Immigrant Cafe",1,"New Delhi",77.2190044,28.6340485,"North Indian, Italian, Continental",Yes,No,No,14.300,3.2
"MOB Brewpub",1,"New Delhi",77.2226422,28.6332756,"Continental, Italian, Asian, Indian",No,No,No,19.500,4.7
"Naturals Ice Cream",1,"New Delhi",77.2221482,28.6343484,"Ice Cream",No,Yes,No,1.950,4.9
"Zabardast Indian Kitchen",1,"New Delhi",77.22217988,28.63259937,"North Indian",Yes,Yes,No,23.400,4.7
"Anand Restaurant",1,"New Delhi",77.2208008,28.6290232,"North Indian",No,No,No,7.150,3.6
Berco's,1,"New Delhi",77.2172977,28.6324521,"Chinese, Thai",Yes,Yes,No,14.300,3.9
Blues,1,"New Delhi",77.22061079,28.62986493,"Continental, Mexican, American, Italian, North Indian",No,No,No,14.300,3.7
"Burger King",1,"New Delhi",77.2212499,28.6327396,"Burger, Fast Food",No,Yes,No,6.500,3.8
"Burger Singh",1,"New Delhi",77.21751753,28.63432028,"Burger, Juices, Finger Food",No,Yes,No,6.500,3.6
"Cafe Coffee Day The Square",1,"New Delhi",77.21993454,28.63372555,Cafe,No,No,No,9.100,3.6
"Cafe Dalal Street",1,"New Delhi",77.2228667,28.6332522,"North Indian, European",No,Yes,No,19.500,3.7
"Cafe Hawkers",1,"New Delhi",77.2211601,28.6346126,"Chinese, Continental, North Indian",Yes,No,No,15.600,3.7
"Cafe Public Connection",1,"New Delhi",77.2202619,28.6314806,"North Indian, Continental, Italian",Yes,No,No,15.600,3.7
"Caf刺 MRP",1,"New Delhi",77.2208907,28.6344973,"North Indian, Chinese, Italian, Mediterranean",No,No,No,10.400,3.6
"Caffe Tonino",1,"New Delhi",77.2194535,28.6348977,"Pizza, Italian, Cafe",No,Yes,No,18.200,3.9
"Cha Bar",1,"New Delhi",77.22215876,28.63122333,Cafe,No,No,No,6.500,3.9
Chaayos,1,"New Delhi",77.22035263,28.63146522,"Cafe, Tea",No,Yes,No,5.200,3.9
"Chew - Pan Asian Cafe",1,"New Delhi",77.2228218,28.6320384,"Asian, Japanese, Chinese, Thai",Yes,Yes,No,22.100,3.9
"China Garden",1,"New Delhi",77.217118,28.6339581,Chinese,Yes,No,No,23.400,3.9
"Desi Vibes",1,"New Delhi",77.2206488,28.6302469,"North Indian, Mughlai",Yes,Yes,No,18.200,3.9
"Domino's Pizza",1,"New Delhi",77.2228959,28.6332312,"Pizza, Fast Food",No,No,No,9.100,3.7
"Dunkin' Donuts",1,"New Delhi",77.22320214,28.62801416,"Burger, Desserts, Fast Food",No,Yes,No,7.800,3.8
"Dunkin' Donuts",1,"New Delhi",77.2196331,28.6301662,"Burger, Desserts, Fast Food",No,No,No,7.800,3.9
Embassy,1,"New Delhi",77.2210029,28.6336789,"North Indian, Continental, European",Yes,Yes,No,26.000,3.5
FLYP@MTV,1,"New Delhi",77.22072076,28.63033313,"North Indian, Mexican, Italian, Continental",Yes,No,No,15.600,3.9
GoGourmet,1,"New Delhi",77.223175,28.627897,"Healthy Food, Beverages",No,Yes,No,7.800,3.7
Haldiram's,1,"New Delhi",77.2223278,28.6340072,"Street Food, North Indian, South Indian, Chinese, Mithai",No,No,No,7.150,3.9
"Indian Grill Company",1,"New Delhi",77.2226871,28.6335935,"North Indian, Continental",Yes,Yes,No,16.900,3.7
"Jain Chawal Wale",1,"New Delhi",77.216129,28.6318938,"North Indian",No,Yes,No,3.250,3.8
"Jungle Jamboree",1,"New Delhi",77.2161749,28.6324794,"North Indian, Continental, Chinese, Italian, Thai, Mughlai",Yes,No,No,15.600,3.8
"Kake Da Hotel",1,"New Delhi",77.2218787,28.6350395,"North Indian",No,No,No,7.800,3.5
"Kebab Xpress",1,"New Delhi",77.2196331,28.6305246,"North Indian, Mughlai",No,Yes,No,7.800,3.5
KFC,1,"New Delhi",77.217,28.63136,"American, Fast Food",No,Yes,No,6.500,3.7
"Khan Chacha",1,"New Delhi",77.2208907,28.6340493,"Mughlai, North Indian",No,Yes,No,8.450,3.7
"Kinbuck 2",1,"New Delhi",77.2163994,28.6320976,"North Indian, Italian, Mexican, Chettinad, Chinese, Lebanese",No,No,No,20.800,3.9
"La Americana",1,"New Delhi",77.222736,28.6331936,"Fast Food, Burger",No,Yes,No,5.850,3.7
"Lady Baga",1,"New Delhi",77.21645035,28.63123951,"Goan, Seafood",Yes,Yes,No,15.600,3.7
"Life Caffe",1,"New Delhi",77.21829101,28.63417726,"Cafe, North Indian, Italian, Japanese, Fast Food",Yes,No,No,19.500,3.6
"Lord of the Drinks",1,"New Delhi",77.2167587,28.6319527,"European, Chinese, North Indian, Italian",No,No,No,28.600,3.9
McDonald's,1,"New Delhi",77.216411,28.6323132,"Fast Food, Burger",No,No,No,6.500,3.8
McDonald's,1,"New Delhi",77.22015667,28.63000833,"Fast Food, Burger",No,No,No,6.500,3.7
"Moets Arabica",1,"New Delhi",77.2208276,28.6303042,"Arabian, Mexican",No,No,No,5.200,3.5
"Mother India",1,"New Delhi",77.2190709,28.6355337,"Bengali, South Indian, North Indian, Mughlai",Yes,No,No,18.200,3.9
"Mughlai Junction",1,"New Delhi",77.2204415,28.6307809,"North Indian, Mughlai",No,Yes,No,8.450,3.9
"My Bar Headquarters",1,"New Delhi",77.2198128,28.630721,"North Indian, Mughlai, Chinese",No,No,No,13.000,3.7
Nando's,1,"New Delhi",77.21980177,28.63089815,"Portuguese, African",No,Yes,No,15.600,3.7
"Nizam's Kathi Kabab",1,"New Delhi",77.2193637,28.6349788,"North Indian, Fast Food",No,No,No,11.700,3.8
"Oh My God",1,"New Delhi",77.2205314,28.6312375,"North Indian, Italian, Chinese, Mexican",Yes,No,No,18.200,3.8
"Open House Cafe",1,"New Delhi",77.22071037,28.63430998,"North Indian, Chinese, Mughlai, Italian",No,No,No,22.100,3.8
"Parikrama - The Revolving Restaurant",1,"New Delhi",77.22263787,28.62845265,"North Indian, Chinese, Mughlai",No,No,No,31.200,3.8
"Pind Balluchi",1,"New Delhi",77.2180107,28.6308607,"North Indian, Mughlai",No,Yes,No,13.000,3.6
"Pizza Hut",1,"New Delhi",77.2228218,28.6322176,"Italian, Pizza, Fast Food",No,Yes,No,13.000,3.5
"Playboy Cafe",1,"New Delhi",77.2198128,28.6306314,"North Indian, Chinese, Continental",Yes,No,No,14.300,3.7
Privee',1,"New Delhi",77.21826,28.620999,"Chinese, Italian, Continental, North Indian",No,No,No,65.000,3.6
"Punjabi By Nature",1,"New Delhi",77.2197679,28.6308511,"North Indian, Mughlai",Yes,Yes,No,14.300,3.7
"Quote - The Eclectic Bar and Lounge",1,"New Delhi",77.2171077,28.6308473,"Finger Food, European, North Indian",Yes,No,No,22.100,3.5
"Rajdhani Thali Restaurant",1,"New Delhi",77.22053636,28.62981696,"Gujarati, Rajasthani",No,Yes,No,12.350,3.6
"Route 04",1,"New Delhi",77.2200822,28.6348681,"Continental, American, Tex-Mex, North Indian",Yes,Yes,No,17.550,3.5
Sbarro,1,"New Delhi",77.2197229,28.630354,"Pizza, Italian",No,Yes,No,7.800,3.5
"Shake Square",1,"New Delhi",77.2181959,28.6335234,"Beverages, Fast Food",No,No,No,5.200,3.7
"South Indian Snacks",1,"New Delhi",77.21608289,28.62612864,"South Indian",No,No,No,3.900,3.6
"SSKY Bar & Lounge",1,"New Delhi",77.22247191,28.6286716,"Mughlai, North Indian, Chinese",Yes,No,No,36.400,3.5
Starbucks,1,"New Delhi",77.22063158,28.63014067,Cafe,No,No,No,9.100,3.8
Subway,1,"New Delhi",77.222238,28.6311315,"American, Fast Food, Salad, Healthy Food",No,Yes,No,6.500,3.5
Tamasha,1,"New Delhi",77.221744,28.629606,"Finger Food, North Indian, Continental, Italian",Yes,No,No,20.800,3.7
"Taste of China",1,"New Delhi",77.2204748,28.6300841,"Chinese, Thai",No,Yes,No,15.600,3.5
"Teddy Boy",1,"New Delhi",77.2198128,28.6301834,"North Indian, Continental, Finger Food",Yes,No,No,15.600,3.9
"The Beer Cafe - BIGGIE",1,"New Delhi",77.2208008,28.6339511,"Finger Food, North Indian, Italian",Yes,No,No,16.250,3.8
"The Flying Saucer Cafe",1,"New Delhi",77.2210703,28.6315577,"Italian, Mediterranean, Continental, North Indian",Yes,No,No,19.500,3.9
"The Junkyard Cafe",1,"New Delhi",77.2207923,28.6303196,"North Indian, Mediterranean, Asian",Yes,No,No,19.500,3.9
"The Luggage Room Kitchen And Bar",1,"New Delhi",77.2228667,28.6331626,"North Indian, Continental, Fast Food",Yes,No,No,18.200,3.5
"The Rolling Joint",1,"New Delhi",77.2219685,28.6335249,"Fast Food",No,Yes,No,5.850,3.9
"The Vault Cafe",1,"New Delhi",77.21964553,28.63104411,"North Indian, Mediterranean, Asian, Continental",Yes,No,No,20.800,3.9
Veda,1,"New Delhi",77.2181061,28.6352172,"North Indian, Mughlai",Yes,Yes,No,20.800,3.9
"Warehouse Cafe",1,"New Delhi",77.22086292,28.63384356,"American, Continental, Italian, North Indian, Asian",No,No,No,19.500,3.7
Zaffran,1,"New Delhi",77.221559,28.6336168,"North Indian, Mughlai",No,No,No,23.400,3.9
Zen,1,"New Delhi",77.2192738,28.6342534,"Chinese, Japanese, Italian, Seafood",Yes,Yes,No,19.500,3.5
Zizo,1,"New Delhi",77.2199026,28.635299,"Lebanese, Mediterranean, Middle Eastern, Arabian",Yes,Yes,No,20.800,3.9
"Kettle & Kegs",1,"New Delhi",77.23041,28.636975,Tea,No,Yes,No,2.600,0
"Ovenstory Pizza",1,"New Delhi",77.22947,28.637044,"Pizza, Fast Food",No,Yes,No,6.500,0
"Shree Hari Vaishnav Dhaba",1,"New Delhi",77.2296803,28.6302952,"North Indian",No,No,No,2.600,0
"38 Barracks",1,"New Delhi",77.22285848,28.63302489,"North Indian, Italian, Asian, American",Yes,No,No,20.800,4.4
"Ambrosia Bliss",1,"New Delhi",77.22212523,28.63386651,"North Indian, Chinese, Italian, Continental",Yes,No,No,23.400,4
"Ardor 2.1",1,"New Delhi",77.2201721,28.6300384,"North Indian, Chinese, Continental, Italian",Yes,Yes,No,26.000,4.1
"Barbeque Nation",1,"New Delhi",77.22067215,28.62996616,"North Indian, Chinese",No,No,No,20.800,4.1
"Bikkgane Biryani",1,"New Delhi",77.2161897,28.6316714,"Biryani, North Indian, Hyderabadi",No,Yes,No,10.400,4.1
"Biryani Blues",1,"New Delhi",77.2205314,28.6299831,"Biryani, Hyderabadi",No,Yes,No,13.000,4
"Caffe 9",1,"New Delhi",77.2162198,28.6324389,"North Indian, Chinese, Italian, American, Middle Eastern",Yes,Yes,No,26.000,4.2
"Excuse Me Boss",1,"New Delhi",77.2208457,28.6309539,"Continental, North Indian, Chinese, Mediterranean",Yes,No,No,23.400,4.1
"Fa Yian",1,"New Delhi",77.2172977,28.6328105,Chinese,Yes,No,No,15.600,4
"Farzi Cafe",1,"New Delhi",77.2214296,28.6323984,"Modern Indian",No,No,No,28.600,4.4
"Fuji Japanese Restaurant",1,"New Delhi",77.22193044,28.63298369,Japanese,Yes,Yes,No,26.000,4
"Healthy Routes",1,"New Delhi",77.2205314,28.6348214,"Healthy Food, Continental, Italian",Yes,Yes,No,10.400,4
HotMess,1,"New Delhi",77.222238,28.6326547,"North Indian, Mediterranean, Asian, Fast Food",Yes,Yes,No,24.700,4.3
"House of Commons",1,"New Delhi",77.2227769,28.6330645,"Continental, Mediterranean, Italian, North Indian",Yes,No,No,18.200,4
"Johnny Rockets",1,"New Delhi",77.2197229,28.6304436,"Fast Food, American, Burger",Yes,No,No,13.000,4
"Odeon Social",1,"New Delhi",77.22090885,28.63424877,"Continental, American, Asian, North Indian",Yes,No,No,20.800,4.1
"Pebble Street",1,"New Delhi",77.2204415,28.6302434,"Italian, Mexican, Continental, North Indian, Finger Food",Yes,Yes,No,23.400,4
"Piali - The Curry Bistro",1,"New Delhi",77.2198577,28.6352499,"Asian, North Indian",Yes,Yes,No,15.600,4.1
"Saravana Bhavan",1,"New Delhi",77.2163096,28.6323578,"South Indian",No,Yes,No,6.500,4.3
"Smoke On Water",1,"New Delhi",77.2215438,28.6336429,"Continental, Mexican, Burger, American, Pizza, Tex-Mex",Yes,No,No,16.900,4.1
Starbucks,1,"New Delhi",77.2177019,28.6321771,Cafe,No,No,No,9.100,4.1
"The Darzi Bar & Kitchen",1,"New Delhi",77.2191391,28.6355397,"North Indian, European",Yes,No,No,19.500,4.1
"The G.T. Road",1,"New Delhi",77.2228913,28.6332275,"North Indian, Afghani, Mughlai",Yes,No,No,19.500,4.3
"The Town House Cafe",1,"New Delhi",77.22054273,28.62997057,"Continental, North Indian, Italian, Asian",Yes,No,No,27.300,4
"United Coffee House",1,"New Delhi",77.2212499,28.6324708,"North Indian, European, Asian, Mediterranean",Yes,No,No,28.600,4.1
"Unplugged Courtyard",1,"New Delhi",77.22129744,28.63447388,"North Indian, Continental",No,No,No,20.800,4
"Wenger's Deli",1,"New Delhi",77.2182858,28.6336216,"Bakery, Desserts, Fast Food",No,No,No,5.200,4.3
Wenger's,1,"New Delhi",77.2183326,28.6333676,"Bakery, Fast Food, Desserts",No,No,No,5.200,4.3
"{Niche} - Cafe & Bar",1,"New Delhi",77.2225074,28.6315156,"North Indian, Chinese, Italian, Continental",Yes,No,No,19.500,4.1
"Chicken Minar",1,"New Delhi",77.1250143,28.7181477,"North Indian, Chinese",No,Yes,No,7.150,2.6
"G Lounge",1,"New Delhi",77.124976,28.7182809,"North Indian, Chinese",Yes,No,No,24.700,3.2
"Gyms Kook",1,"New Delhi",77.125077,28.7186064,"Continental, Italian",No,Yes,No,13.000,3.3
"Burger Joint",1,"New Delhi",77.1248938,28.7183684,"Fast Food, Burger",No,Yes,No,3.900,3.5
"Eleven to Eleven",1,"New Delhi",77.3027142,28.65784,"North Indian, Chinese",No,Yes,No,10.400,3.1
"Le Chef",1,"New Delhi",77.3023283,28.6571108,"North Indian, Chinese, South Indian, Fast Food",Yes,Yes,No,10.400,3.3
McDonald's,1,"New Delhi",77.3022802,28.657631,"Fast Food, Burger",No,Yes,No,6.500,3.4
"The Buffet Wagon",1,"New Delhi",77.3022817,28.6576462,"North Indian",Yes,Yes,No,12.350,3.3
Haldiram's,1,"New Delhi",77.3018958,28.6567112,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",No,No,No,7.800,3.5
"Connexions Bar - Crowne Plaza",1,"New Delhi",77.1104921,28.7208561,"Finger Food",Yes,No,No,32.500,3.5
"Deli - Crowne Plaza",1,"New Delhi",77.1104047,28.7203475,"Bakery, Desserts, Fast Food",Yes,No,No,13.000,3.7
