YM,state,product,pu_cnt,rev
2018-01,MG,industria_comercio_e_negocios,1,187.9
2018-01,MG,informatica_acessorios,79,11276.679999999993
2018-01,MG,instrumentos_musicais,7,1826.9
2018-01,MG,livros_importados,1,65
2018-01,MG,livros_interesse_geral,4,202.9
2018-01,MG,livros_tecnicos,1,87
2018-01,MG,malas_acessorios,23,3976.8599999999997
2018-01,MG,market_place,2,84.85
2018-01,MG,moveis_colchao_e_estofado,1,75
2018-01,MG,moveis_cozinha_area_de_servico_jantar_e_jardim,2,238.9
2018-01,MG,moveis_decoracao,60,6785.94999999999
2018-01,MG,moveis_escritorio,11,2133.92
2018-01,MG,moveis_sala,2,159.8
2018-01,MG,papelaria,41,4942.969999999999
2018-01,MG,pcs,2,1198
2018-01,MG,perfumaria,30,3063.3000000000006
2018-01,MG,pet_shop,11,1762.9499999999998
2018-01,MG,relogios_presentes,37,6743.919999999998
2018-01,MG,telefonia,37,2017.0800000000006
2018-01,MG,utilidades_domesticas,41,6102.02
2018-01,MS,,2,136.29
2018-01,MS,artes,1,129.99
2018-01,MS,bebes,4,315.70000000000005
2018-01,MS,bebidas,2,94.98
2018-01,MS,beleza_saude,4,1064.8
2018-01,MS,brinquedos,4,520.6800000000001
2018-01,MS,cama_mesa_banho,3,239.75
2018-01,MS,cool_stuff,3,939.99
2018-01,MS,eletrodomesticos,1,14
2018-01,MS,eletrodomesticos_2,1,79.8
2018-01,MS,eletronicos,3,169.70000000000002
2018-01,MS,eletroportateis,1,59.42
2018-01,MS,esporte_lazer,8,2409.2799999999997
2018-01,MS,fashion_bolsas_e_acessorios,2,59.199999999999996
2018-01,MS,ferramentas_jardim,3,325.89
2018-01,MS,flores,1,31.2
2018-01,MS,informatica_acessorios,6,408.09
2018-01,MS,instrumentos_musicais,1,169.9
2018-01,MS,malas_acessorios,2,378.98
2018-01,MS,market_place,1,28.99
2018-01,MS,moveis_decoracao,3,478.9
2018-01,MS,papelaria,4,638.4
2018-01,MS,pcs,1,599
2018-01,MS,perfumaria,4,159.85000000000002
2018-01,MS,pet_shop,1,75.99
2018-01,MS,relogios_presentes,1,199
2018-01,MS,telefonia,2,168.99
2018-01,MS,utilidades_domesticas,2,204
2018-01,MT,,2,180.07000000000002
2018-01,MT,automotivo,5,683.89
2018-01,MT,bebes,4,409.88
2018-01,MT,beleza_saude,8,1414.73
2018-01,MT,brinquedos,1,69.99
2018-01,MT,cama_mesa_banho,4,858
2018-01,MT,climatizacao,1,71.8
2018-01,MT,consoles_games,1,32.5
2018-01,MT,construcao_ferramentas_construcao,1,1299
2018-01,MT,cool_stuff,4,325.98
2018-01,MT,eletronicos,2,41.8
2018-01,MT,eletroportateis,1,386
2018-01,MT,esporte_lazer,9,2712.59
2018-01,MT,fashion_roupa_masculina,1,147.5
2018-01,MT,ferramentas_jardim,4,269.7
2018-01,MT,informatica_acessorios,2,88.98
2018-01,MT,market_place,1,79.9
2018-01,MT,moveis_decoracao,6,478.4
2018-01,MT,moveis_escritorio,1,192.99
2018-01,MT,papelaria,5,925.8
2018-01,MT,perfumaria,3,255.98000000000002
2018-01,MT,pet_shop,1,179.17
2018-01,MT,relogios_presentes,2,336
2018-01,MT,telefonia,12,337.06
2018-01,MT,utilidades_domesticas,3,356.99
2018-01,PA,,5,530.6
2018-01,PA,agro_industria_e_comercio,1,410
2018-01,PA,automotivo,4,1280.1100000000001
2018-01,PA,bebes,4,923.36
2018-01,PA,beleza_saude,2,464.65
2018-01,PA,cama_mesa_banho,6,435.59999999999997
2018-01,PA,construcao_ferramentas_ferramentas,1,27
2018-01,PA,cool_stuff,1,72.99
2018-01,PA,eletronicos,3,719.9499999999999
2018-01,PA,eletroportateis,1,193
2018-01,PA,esporte_lazer,5,1777.7000000000003
2018-01,PA,fashion_bolsas_e_acessorios,1,34.9
2018-01,PA,fashion_underwear_e_moda_praia,1,59.9
2018-01,PA,ferramentas_jardim,1,49.9
2018-01,PA,informatica_acessorios,6,1792.67
2018-01,PA,instrumentos_musicais,1,59
2018-01,PA,moveis_decoracao,4,667.79
2018-01,PA,moveis_escritorio,1,159.94
2018-01,PA,papelaria,2,298.9
2018-01,PA,pcs,2,1389
2018-01,PA,perfumaria,4,407.86
2018-01,PA,pet_shop,1,159.9
2018-01,PA,relogios_presentes,6,1507
2018-01,PA,telefonia,5,194.95000000000002
2018-01,PA,utilidades_domesticas,1,371.2
2018-01,PB,,2,192.76
2018-01,PB,bebes,1,47.5
2018-01,PB,beleza_saude,4,792.88
2018-01,PB,brinquedos,1,89.9
2018-01,PB,cool_stuff,1,475.6
2018-01,PB,eletronicos,2,1868.9
2018-01,PB,esporte_lazer,4,408.6
2018-01,PB,ferramentas_jardim,1,49.9
2018-01,PB,informatica_acessorios,4,391.7
2018-01,PB,malas_acessorios,1,54.9
2018-01,PB,moveis_decoracao,1,249.9
2018-01,PB,papelaria,4,536.8
2018-01,PB,pet_shop,1,129.99
2018-01,PB,telefonia,3,130.96
2018-01,PB,telefonia_fixa,1,1380
2018-01,PE,,3,667.74
2018-01,PE,agro_industria_e_comercio,1,934.94
2018-01,PE,alimentos,1,27.9
2018-01,PE,alimentos_bebidas,1,25.99
2018-01,PE,automotivo,3,460.9
2018-01,PE,bebes,4,623.88
2018-01,PE,beleza_saude,13,2773.9999999999995
2018-01,PE,brinquedos,1,99.99
2018-01,PE,cama_mesa_banho,3,212.15
2018-01,PE,cool_stuff,4,395.49
2018-01,PE,eletronicos,3,35.55
2018-01,PE,esporte_lazer,4,1921.8
2018-01,PE,fashion_bolsas_e_acessorios,3,88.78999999999999
2018-01,PE,ferramentas_jardim,3,138.79
2018-01,PE,flores,1,109.8
2018-01,PE,industria_comercio_e_negocios,1,980.9
2018-01,PE,informatica_acessorios,7,1733.7
2018-01,PE,instrumentos_musicais,1,79.9
2018-01,PE,livros_tecnicos,1,65
2018-01,PE,malas_acessorios,1,99.9
2018-01,PE,moveis_decoracao,7,848.4999999999999
2018-01,PE,moveis_escritorio,2,253.59
2018-01,PE,papelaria,6,520.28
2018-01,PE,pet_shop,1,25.78
2018-01,PE,relogios_presentes,5,440
2018-01,PE,telefonia,18,985.21
2018-01,PE,utilidades_domesticas,6,442.96
2018-01,PI,,2,57.2
2018-01,PI,audio,1,19.9
2018-01,PI,automotivo,3,462.39
2018-01,PI,bebes,1,73.5
2018-01,PI,beleza_saude,5,409.89
2018-01,PI,cama_mesa_banho,4,414.89
2018-01,PI,casa_conforto,2,408.99
2018-01,PI,casa_construcao,1,54.7
2018-01,PI,consoles_games,1,24.9
2018-01,PI,construcao_ferramentas_jardim,2,104.4
2018-01,PI,eletronicos,2,32.55
2018-01,PI,esporte_lazer,4,2287
2018-01,PI,industria_comercio_e_negocios,2,126.30000000000001
2018-01,PI,informatica_acessorios,6,954.7
2018-01,PI,moveis_decoracao,1,250
2018-01,PI,moveis_escritorio,1,192.99
2018-01,PI,papelaria,3,337
2018-01,PI,perfumaria,1,13.99
2018-01,PI,pet_shop,1,15
2018-01,PI,relogios_presentes,2,425.99
2018-01,PI,telefonia,2,57.89
2018-01,PR,,10,887.9
2018-01,PR,agro_industria_e_comercio,2,431.5
2018-01,PR,alimentos,1,38.85
2018-01,PR,alimentos_bebidas,1,35.99
2018-01,PR,artes,1,139.99
2018-01,PR,audio,1,178
2018-01,PR,automotivo,6,1252.16
2018-01,PR,bebes,12,2109.1600000000003
2018-01,PR,bebidas,2,104.98
2018-01,PR,beleza_saude,30,3725.3999999999996
2018-01,PR,brinquedos,12,1239.73
2018-01,PR,cama_mesa_banho,30,2836.82
2018-01,PR,casa_conforto,1,199
2018-01,PR,casa_construcao,2,132.4
2018-01,PR,climatizacao,3,567.59
2018-01,PR,consoles_games,3,479.29999999999995
2018-01,PR,construcao_ferramentas_construcao,4,577.37
2018-01,PR,construcao_ferramentas_jardim,1,396
2018-01,PR,cool_stuff,15,2555.78
2018-01,PR,eletrodomesticos,1,165
2018-01,PR,eletrodomesticos_2,1,1054
2018-01,PR,eletronicos,24,702.9799999999999
2018-01,PR,eletroportateis,3,1056.9499999999998
2018-01,PR,esporte_lazer,35,3492.0700000000006
2018-01,PR,fashion_bolsas_e_acessorios,6,289.69
2018-01,PR,fashion_calcados,1,56.8
2018-01,PR,ferramentas_jardim,10,1314.5800000000002
2018-01,PR,informatica_acessorios,24,3087.5800000000004
2018-01,PR,instrumentos_musicais,1,72.9
2018-01,PR,livros_interesse_geral,3,188.89999999999998
2018-01,PR,malas_acessorios,5,567.79
2018-01,PR,moveis_decoracao,21,2761.26
2018-01,PR,moveis_escritorio,5,1239.3899999999999
2018-01,PR,moveis_sala,1,59.99
2018-01,PR,papelaria,24,2280.1
2018-01,PR,perfumaria,11,509.3499999999999
2018-01,PR,pet_shop,1,115
2018-01,PR,relogios_presentes,13,4653.99
2018-01,PR,sinalizacao_e_seguranca,1,100
2018-01,PR,telefonia,31,833.7900000000002
2018-01,PR,utilidades_domesticas,16,2346.37
2018-01,RJ,,14,1782.6599999999999
2018-01,RJ,agro_industria_e_comercio,2,320
2018-01,RJ,alimentos,2,98.75
2018-01,RJ,alimentos_bebidas,2,66.31
2018-01,RJ,artes,4,596.98
2018-01,RJ,artigos_de_festas,1,67.9
2018-01,RJ,audio,3,629.9
2018-01,RJ,automotivo,17,1803.4700000000003
2018-01,RJ,bebes,30,3980.459999999999
2018-01,RJ,bebidas,8,640.4300000000001
2018-01,RJ,beleza_saude,62,6672.059999999994
2018-01,RJ,brinquedos,23,2743.53
2018-01,RJ,cama_mesa_banho,101,11066.689999999984
2018-01,RJ,casa_construcao,1,79.8
2018-01,RJ,climatizacao,7,2572.0800000000004
2018-01,RJ,consoles_games,5,994.88
2018-01,RJ,construcao_ferramentas_construcao,6,2282.89
2018-01,RJ,construcao_ferramentas_ferramentas,1,189.9
2018-01,RJ,construcao_ferramentas_jardim,5,2109.89
2018-01,RJ,cool_stuff,39,6860.289999999996
2018-01,RJ,eletrodomesticos,5,303.84000000000003
2018-01,RJ,eletrodomesticos_2,1,2110
2018-01,RJ,eletronicos,52,2476.8900000000003
2018-01,RJ,eletroportateis,7,3191.79
2018-01,RJ,esporte_lazer,68,10027.149999999992
2018-01,RJ,fashion_bolsas_e_acessorios,9,1161
2018-01,RJ,ferramentas_jardim,35,3548.27
2018-01,RJ,flores,2,44.400000000000006
2018-01,RJ,industria_comercio_e_negocios,1,104
2018-01,RJ,informatica_acessorios,89,11494.06999999999
2018-01,RJ,instrumentos_musicais,1,599.9
2018-01,RJ,livros_importados,1,82
2018-01,RJ,livros_interesse_geral,7,337.5
2018-01,RJ,livros_tecnicos,2,50.9
2018-01,RJ,malas_acessorios,13,1746.0700000000006
2018-01,RJ,moveis_cozinha_area_de_servico_jantar_e_jardim,3,337.9
2018-01,RJ,moveis_decoracao,49,6289.4599999999955
2018-01,RJ,moveis_escritorio,17,3611.359999999998
2018-01,RJ,moveis_sala,5,639.82
2018-01,RJ,musica,1,24.97
2018-01,RJ,papelaria,45,5062.299999999999
2018-01,RJ,pcs,3,1797
2018-01,RJ,perfumaria,27,2651.2200000000003
2018-01,RJ,pet_shop,5,933.5999999999999
2018-01,RJ,relogios_presentes,45,10584.809999999996
2018-01,RJ,telefonia,25,1111.3899999999999
2018-01,RJ,telefonia_fixa,1,15.3
2018-01,RJ,utilidades_domesticas,37,4957.25
2018-01,RN,alimentos_bebidas,1,40.8
2018-01,RN,audio,1,189
2018-01,RN,bebes,1,124.99
2018-01,RN,beleza_saude,5,921.49
2018-01,RN,brinquedos,2,259.9
2018-01,RN,cama_mesa_banho,4,813.87
2018-01,RN,construcao_ferramentas_construcao,2,638.9
2018-01,RN,cool_stuff,2,384.9
2018-01,RN,eletronicos,2,34.5
2018-01,RN,esporte_lazer,1,180.49
2018-01,RN,ferramentas_jardim,1,49.9
2018-01,RN,informatica_acessorios,3,473.78999999999996
2018-01,RN,livros_interesse_geral,10,408
2018-01,RN,moveis_decoracao,2,249.63
2018-01,RN,papelaria,2,188
2018-01,RN,perfumaria,3,469.78999999999996
2018-01,RN,relogios_presentes,3,379.99
2018-01,RO,artigos_de_natal,1,69.9
2018-01,RO,automotivo,2,89.9
2018-01,RO,beleza_saude,1,121
2018-01,RO,cama_mesa_banho,1,86.9
2018-01,RO,cool_stuff,3,599.96
2018-01,RO,eletronicos,1,13.65
2018-01,RO,eletroportateis,1,99.9
2018-01,RO,esporte_lazer,1,53.9
2018-01,RO,industria_comercio_e_negocios,1,79.9
2018-01,RO,informatica_acessorios,2,275
2018-01,RO,moveis_decoracao,1,149
2018-01,RO,moveis_escritorio,2,549.97
2018-01,RO,papelaria,1,64.9
2018-01,RO,telefonia,2,32.879999999999995
2018-01,RR,esporte_lazer,1,129
2018-01,RS,,9,901.23
2018-01,RS,agro_industria_e_comercio,1,228
2018-01,RS,artes,1,70
2018-01,RS,artigos_de_festas,1,67.9
2018-01,RS,artigos_de_natal,2,269.9
2018-01,RS,automotivo,13,1393.6
2018-01,RS,bebes,12,1737.1900000000003
2018-01,RS,bebidas,2,94.98
2018-01,RS,beleza_saude,34,3375.53
2018-01,RS,brinquedos,5,853.6899999999999
2018-01,RS,cama_mesa_banho,38,4084.9600000000014
2018-01,RS,casa_conforto,2,246.89000000000001
2018-01,RS,casa_construcao,2,696.25
2018-01,RS,consoles_games,2,403.99
2018-01,RS,construcao_ferramentas_construcao,1,278
2018-01,RS,construcao_ferramentas_ferramentas,2,59.8
2018-01,RS,construcao_ferramentas_jardim,2,50.5
2018-01,RS,construcao_ferramentas_seguranca,2,209.26000000000002
2018-01,RS,cool_stuff,18,2352.23
2018-01,RS,eletrodomesticos,1,51.45
2018-01,RS,eletronicos,21,716.2999999999998
2018-01,RS,eletroportateis,1,478
2018-01,RS,esporte_lazer,28,4856.900000000001
2018-01,RS,fashion_bolsas_e_acessorios,3,219.79000000000002
2018-01,RS,fashion_roupa_masculina,1,43.5
2018-01,RS,ferramentas_jardim,14,2783.9000000000005
2018-01,RS,flores,1,22.8
2018-01,RS,industria_comercio_e_negocios,1,104
2018-01,RS,informatica_acessorios,26,2986.850000000001
2018-01,RS,instrumentos_musicais,2,2107
2018-01,RS,livros_interesse_geral,4,237.9
2018-01,RS,malas_acessorios,5,936.78
2018-01,RS,moveis_cozinha_area_de_servico_jantar_e_jardim,3,897
2018-01,RS,moveis_decoracao,29,3365.9700000000007
2018-01,RS,moveis_escritorio,6,1006.84
2018-01,RS,moveis_quarto,1,185
2018-01,RS,papelaria,20,2411.36
2018-01,RS,pcs,1,599
2018-01,RS,perfumaria,17,2175.6700000000005
2018-01,RS,pet_shop,3,278.8
2018-01,RS,relogios_presentes,11,2800.3
2018-01,RS,telefonia,13,443.4800000000001
2018-01,RS,telefonia_fixa,1,79
2018-01,RS,utilidades_domesticas,16,1321.49
2018-01,SC,,12,1404.52
2018-01,SC,alimentos,2,76.46
2018-01,SC,artigos_de_natal,1,85.2
2018-01,SC,audio,1,68.99
2018-01,SC,automotivo,10,1122.26
2018-01,SC,bebes,12,1388.53
2018-01,SC,bebidas,1,57.49
2018-01,SC,beleza_saude,19,2608.47
2018-01,SC,brinquedos,11,2054.7900000000004
2018-01,SC,cama_mesa_banho,21,2852.670000000001
2018-01,SC,casa_conforto,1,28.9
2018-01,SC,casa_construcao,2,176.8
2018-01,SC,consoles_games,2,219.9
2018-01,SC,construcao_ferramentas_jardim,1,84
2018-01,SC,construcao_ferramentas_seguranca,1,230
2018-01,SC,cool_stuff,12,1475.97
2018-01,SC,dvds_blu_ray,1,24.9
2018-01,SC,eletrodomesticos,1,14
2018-01,SC,eletronicos,13,373.8899999999999
2018-01,SC,eletroportateis,1,193
2018-01,SC,esporte_lazer,29,5352.23
2018-01,SC,fashion_bolsas_e_acessorios,6,549.98
2018-01,SC,fashion_calcados,1,254.70000000000002
2018-01,SC,fashion_esporte,1,59.9
2018-01,SC,ferramentas_jardim,13,1594.8900000000006
2018-01,SC,industria_comercio_e_negocios,1,110
2018-01,SC,informatica_acessorios,21,3508.8100000000004
2018-01,SC,instrumentos_musicais,3,759
2018-01,SC,malas_acessorios,3,338.8
2018-01,SC,moveis_colchao_e_estofado,1,75
2018-01,SC,moveis_cozinha_area_de_servico_jantar_e_jardim,2,198.9
2018-01,SC,moveis_decoracao,25,2526.980000000001
2018-01,SC,moveis_escritorio,5,1052.82
2018-01,SC,moveis_sala,1,59.99
2018-01,SC,papelaria,13,1236.16
2018-01,SC,perfumaria,8,851.76
2018-01,SC,pet_shop,6,704.89
2018-01,SC,relogios_presentes,16,2473.94
2018-01,SC,telefonia,15,470.08000000000004
2018-01,SC,utilidades_domesticas,19,2072.0600000000004
2018-01,SE,,1,47.9
2018-01,SE,automotivo,1,167.57999999999998
2018-01,SE,beleza_saude,1,819.89
2018-01,SE,cama_mesa_banho,1,124.9
2018-01,SE,cool_stuff,2,768.99
2018-01,SE,eletronicos,2,211.8
2018-01,SE,esporte_lazer,2,152.8
2018-01,SE,ferramentas_jardim,2,99.8
2018-01,SE,informatica_acessorios,3,433.67
2018-01,SE,malas_acessorios,1,52.9
2018-01,SE,perfumaria,1,50
2018-01,SE,relogios_presentes,1,59.99
2018-01,SE,telefonia,2,69.98
2018-01,SP,,78,10457.15
2018-01,SP,agro_industria_e_comercio,7,3117
2018-01,SP,alimentos,12,506.65
2018-01,SP,alimentos_bebidas,2,102.4
2018-01,SP,artes,12,1603.81
2018-01,SP,artigos_de_natal,1,69.9
2018-01,SP,audio,11,2082.3900000000003
2018-01,SP,automotivo,106,15477.439999999984
2018-01,SP,bebes,73,11742.009999999991
2018-01,SP,bebidas,19,892.7000000000002
2018-01,SP,beleza_saude,259,28162.880000000103
2018-01,SP,brinquedos,66,10511.54999999999
2018-01,SP,cama_mesa_banho,334,36270.78000000016
2018-01,SP,casa_conforto,8,914.58
2018-01,SP,casa_construcao,13,2012.4000000000003
2018-01,SP,cine_foto,2,199.98
2018-01,SP,climatizacao,10,1264.2700000000002
2018-01,SP,consoles_games,27,2841.9800000000014
2018-01,SP,construcao_ferramentas_construcao,18,3345.98
2018-01,SP,construcao_ferramentas_iluminacao,6,2392.99
2018-01,SP,construcao_ferramentas_jardim,5,801.59
2018-01,SP,construcao_ferramentas_seguranca,3,690.83
2018-01,SP,cool_stuff,117,13911.239999999993
2018-01,SP,dvds_blu_ray,1,24.9
2018-01,SP,eletrodomesticos,12,641.33
2018-01,SP,eletrodomesticos_2,5,3721.9
2018-01,SP,eletronicos,115,4517.199999999997
2018-01,SP,eletroportateis,23,4584.61
2018-01,SP,esporte_lazer,244,30821.220000000085
2018-01,SP,fashion_bolsas_e_acessorios,48,2535.82
2018-01,SP,fashion_calcados,1,56.8
2018-01,SP,fashion_esporte,1,59.9
2018-01,SP,fashion_roupa_feminina,3,161.79000000000002
2018-01,SP,fashion_roupa_masculina,1,59.9
2018-01,SP,fashion_underwear_e_moda_praia,4,324.7
2018-01,SP,ferramentas_jardim,67,6211.269999999991
2018-01,SP,flores,1,43.2
2018-01,SP,fraldas_higiene,1,125
2018-01,SP,industria_comercio_e_negocios,6,1528.3000000000006
2018-01,SP,informatica_acessorios,237,33682.54000000007
2018-01,SP,instrumentos_musicais,20,6722.1799999999985
2018-01,SP,la_cuisine,1,112
2018-01,SP,livros_importados,4,436
2018-01,SP,livros_interesse_geral,8,345.45
2018-01,SP,livros_tecnicos,9,399.7
2018-01,SP,malas_acessorios,58,8104.9499999999925
2018-01,SP,market_place,7,597.05
2018-01,SP,moveis_colchao_e_estofado,7,710.5
2018-01,SP,moveis_cozinha_area_de_servico_jantar_e_jardim,9,3025.8
2018-01,SP,moveis_decoracao,211,23637.720000000027
2018-01,SP,moveis_escritorio,38,6973.559999999995
2018-01,SP,moveis_quarto,4,729.8
2018-01,SP,moveis_sala,11,1177.5200000000002
2018-01,SP,papelaria,158,15837.159999999983
2018-01,SP,pcs,2,1198
2018-01,SP,perfumaria,86,7586.0699999999915
2018-01,SP,pet_shop,31,4183.07
2018-01,SP,portateis_casa_forno_e_cafe,1,369.99
2018-01,SP,relogios_presentes,136,31684.510000000017
2018-01,SP,sinalizacao_e_seguranca,5,919.8
2018-01,SP,tablets_impressao_imagem,3,161.8
2018-01,SP,telefonia,115,4996.63999999999
2018-01,SP,telefonia_fixa,5,922.9100000000001
2018-01,SP,utilidades_domesticas,150,15099.389999999985
2018-01,TO,automotivo,1,145.99
2018-01,TO,bebes,1,94.95
2018-01,TO,beleza_saude,2,222.79000000000002
2018-01,TO,brinquedos,1,29.9
2018-01,TO,cama_mesa_banho,2,211.9
2018-01,TO,esporte_lazer,1,157.94
2018-01,TO,informatica_acessorios,1,155.79000000000002
2018-01,TO,papelaria,1,29.9
2018-01,TO,pet_shop,1,99.9
2018-01,TO,relogios_presentes,3,979
2018-01,TO,telefonia,2,79.98
2018-01,TO,utilidades_domesticas,1,439
2018-02,AC,eletronicos,1,13.65
2018-02,AC,moveis_decoracao,1,79
2018-02,AC,utilidades_domesticas,1,109.18
2018-02,AL,automotivo,2,1348.99
2018-02,AL,bebes,1,159.99
2018-02,AL,beleza_saude,3,220.68
2018-02,AL,cama_mesa_banho,1,16.9
2018-02,AL,consoles_games,2,1139.8899999999999
2018-02,AL,eletronicos,4,63.449999999999996
2018-02,AL,esporte_lazer,2,320.9
2018-02,AL,ferramentas_jardim,1,179
2018-02,AL,informatica_acessorios,4,512.59
2018-02,AL,malas_acessorios,1,139
2018-02,AL,moveis_decoracao,1,54.9
2018-02,AL,relogios_presentes,2,324.89
2018-02,AL,telefonia,1,29.99
2018-02,AL,utilidades_domesticas,2,81.9
2018-02,AM,bebes,1,29.99
2018-02,AM,bebidas,1,47.49
2018-02,AM,cool_stuff,1,209.99
2018-02,AM,eletrodomesticos_2,1,540
2018-02,AM,informatica_acessorios,2,1004.27
2018-02,AM,relogios_presentes,1,138.9
2018-02,AM,telefonia,1,57.98
2018-02,AP,relogios_presentes,2,1007.9
2018-02,BA,,3,446.09
2018-02,BA,alimentos,1,113.94
2018-02,BA,artes,1,110.99
2018-02,BA,automotivo,7,1202.0300000000002
2018-02,BA,bebes,2,244.8
2018-02,BA,beleza_saude,17,2205.36
2018-02,BA,brinquedos,2,176.7
2018-02,BA,cama_mesa_banho,21,2199.1600000000008
2018-02,BA,casa_construcao,1,95.2
2018-02,BA,cine_foto,1,130
2018-02,BA,climatizacao,1,189.9
2018-02,BA,construcao_ferramentas_construcao,1,49
2018-02,BA,construcao_ferramentas_iluminacao,1,250
2018-02,BA,construcao_ferramentas_jardim,1,139.9
2018-02,BA,construcao_ferramentas_seguranca,1,1658.83
2018-02,BA,cool_stuff,8,1253.7500000000002
2018-02,BA,eletrodomesticos,4,287.4
2018-02,BA,eletronicos,11,319.98999999999995
2018-02,BA,eletroportateis,1,48.9
2018-02,BA,esporte_lazer,21,2857.29
2018-02,BA,fashion_bolsas_e_acessorios,2,417.9
2018-02,BA,fashion_underwear_e_moda_praia,1,59.9
2018-02,BA,ferramentas_jardim,7,627.1999999999999
2018-02,BA,informatica_acessorios,19,2918.7700000000004
2018-02,BA,instrumentos_musicais,1,39.99
2018-02,BA,livros_tecnicos,3,197.8
2018-02,BA,malas_acessorios,5,389.78000000000003
2018-02,BA,moveis_decoracao,9,1081.3999999999999
2018-02,BA,moveis_escritorio,7,3772.8299999999986
2018-02,BA,moveis_sala,2,239.98000000000002
2018-02,BA,papelaria,6,301.37
2018-02,BA,perfumaria,5,281.69
2018-02,BA,pet_shop,1,107.10000000000001
2018-02,BA,relogios_presentes,14,2518.8900000000003
2018-02,BA,tablets_impressao_imagem,1,109.8
2018-02,BA,telefonia,11,373.63
2018-02,BA,telefonia_fixa,1,3300
2018-02,BA,utilidades_domesticas,10,1254.45
2018-02,CE,,1,159.77
2018-02,CE,agro_industria_e_comercio,1,328
2018-02,CE,artigos_de_natal,1,79.9
2018-02,CE,automotivo,6,669.8
2018-02,CE,bebes,5,424.87
2018-02,CE,beleza_saude,14,2427.4099999999994
2018-02,CE,brinquedos,2,139.89
2018-02,CE,cama_mesa_banho,5,504.74000000000007
2018-02,CE,cool_stuff,1,229.99
2018-02,CE,eletronicos,6,123.4
2018-02,CE,esporte_lazer,5,408.59000000000003
2018-02,CE,fashion_bolsas_e_acessorios,2,339.79999999999995
2018-02,CE,ferramentas_jardim,2,378.9
2018-02,CE,informatica_acessorios,7,492.58000000000004
2018-02,CE,livros_interesse_geral,1,84.9
2018-02,CE,moveis_decoracao,3,411.6
2018-02,CE,moveis_escritorio,1,159.94
2018-02,CE,perfumaria,2,356.99
2018-02,CE,relogios_presentes,14,2685.67
2018-02,CE,telefonia,5,217.73000000000002
2018-02,CE,utilidades_domesticas,3,467.3
2018-02,DF,NULL,1,NULL
2018-02,DF,,3,128.39000000000001
2018-02,DF,alimentos,2,47.89
2018-02,DF,artigos_de_natal,1,79.9
2018-02,DF,automotivo,8,1698.75
2018-02,DF,bebes,6,1021.76
2018-02,DF,bebidas,2,94.98
2018-02,DF,beleza_saude,14,3047.77
2018-02,DF,brinquedos,7,641.6899999999999
2018-02,DF,cama_mesa_banho,12,1405.0700000000002
2018-02,DF,casa_construcao,1,72
2018-02,DF,climatizacao,1,199
2018-02,DF,consoles_games,1,54.89
2018-02,DF,cool_stuff,3,228.69
2018-02,DF,eletronicos,6,109.23
2018-02,DF,esporte_lazer,21,2805.5200000000004
2018-02,DF,fashion_bolsas_e_acessorios,2,118
2018-02,DF,fashion_underwear_e_moda_praia,1,59.9
2018-02,DF,ferramentas_jardim,6,413.6
2018-02,DF,industria_comercio_e_negocios,1,748
2018-02,DF,informatica_acessorios,27,3278.01
2018-02,DF,malas_acessorios,2,147.79
2018-02,DF,moveis_decoracao,10,926.9
2018-02,DF,papelaria,2,269.8
2018-02,DF,perfumaria,6,711.78
2018-02,DF,pet_shop,1,57.99
2018-02,DF,portateis_casa_forno_e_cafe,1,750
2018-02,DF,relogios_presentes,8,1348.6
2018-02,DF,sinalizacao_e_seguranca,1,115
2018-02,DF,telefonia,10,268.98
2018-02,DF,utilidades_domesticas,5,355.5
2018-02,ES,,1,55.3
2018-02,ES,alimentos,1,27.9
2018-02,ES,alimentos_bebidas,1,39.9
2018-02,ES,audio,2,208.9
2018-02,ES,automotivo,5,1048.5900000000001
2018-02,ES,bebes,5,333.53999999999996
2018-02,ES,bebidas,1,47.49
2018-02,ES,beleza_saude,10,1159.4699999999998
2018-02,ES,brinquedos,3,362
2018-02,ES,cama_mesa_banho,15,1640.9700000000003
2018-02,ES,casa_construcao,2,74.7
2018-02,ES,cool_stuff,4,555.75
2018-02,ES,eletronicos,6,113.79
2018-02,ES,eletroportateis,1,59
2018-02,ES,esporte_lazer,14,2412.28
2018-02,ES,fashion_bolsas_e_acessorios,4,224.9
2018-02,ES,fashion_roupa_masculina,1,150.9
2018-02,ES,ferramentas_jardim,7,763.4899999999999
2018-02,ES,informatica_acessorios,22,2667.7999999999997
2018-02,ES,livros_tecnicos,1,139
2018-02,ES,market_place,1,160
2018-02,ES,moveis_decoracao,3,451.41
2018-02,ES,papelaria,5,465.79
2018-02,ES,perfumaria,1,117.9
2018-02,ES,pet_shop,2,254.9
2018-02,ES,relogios_presentes,11,1616.79
2018-02,ES,sinalizacao_e_seguranca,1,58.9
2018-02,ES,tablets_impressao_imagem,1,52
2018-02,ES,telefonia,8,349.8
2018-02,ES,utilidades_domesticas,11,1380.9699999999998
2018-02,GO,,7,996.84
2018-02,GO,agro_industria_e_comercio,1,465
2018-02,GO,alimentos,1,27.9
2018-02,GO,artigos_de_natal,1,79.9
2018-02,GO,audio,1,590
2018-02,GO,automotivo,6,845.54
2018-02,GO,bebes,1,700
2018-02,GO,beleza_saude,16,2839.9199999999996
2018-02,GO,brinquedos,2,314.78999999999996
